"","Acc","Spe","Sen","AUC"
"1",0.708412280701754,0.744591549295775,0.692050955414013,0.718321252354894
"2",0.79780701754386,0.66512676056338,0.857808917197452,0.761809455458868
"3",0.815508771929825,0.513211267605634,0.952216560509554,0.732713914057594
