"","V1","V2","V3","V4"
"1",0.838616714697406,0.838616714697406,0.821325648414986,0.755043227665706
"2",0.636887608069164,0.636887608069164,0.685878962536023,0.602305475504323
"3",0.622478386167147,0.62536023054755,0.645533141210375,0.587896253602305
"4",0.60806916426513,0.602305475504323,0.61671469740634,0.590778097982709
"5",0.559077809798271,0.547550432276657,0.544668587896254,0.544668587896254
"6",0.559077809798271,0.559077809798271,0.547550432276657,0.561959654178674
