"","V1","V2","V3","V4"
"1",0.805791149849145,0.805791149849145,0.719393228293664,0.61070231310761
"2",0.679022795843111,0.675838082467315,0.598860207844452,0.54486255447536
"3",0.584730137445525,0.579466979550788,0.542021454911163,0.524161917532685
"4",0.57635769359705,0.573726114649681,0.534822326516929,0.504777070063694
"5",0.504626215219578,0.504416694602749,0.512319812269527,0.505120683875293
"6",0.504215554810593,0.503243379148508,0.496396245390546,0.501659403285283
