"","Acc","Spe","Sen","AUC"
"1",0.569087719298246,0.892422535211268,0.422866242038217,0.657644388624742
"2",0.716114035087719,0.836535211267606,0.661656050955414,0.74909563111151
"3",0.827956140350877,0.722591549295775,0.875605095541401,0.799098322418588
