"","X2","MI","AIC","BIC","GIAC","XBIC","DIMT"
"1",0.00249554385219781,0.00251358242191683,0.0106963566018674,0.00926755019595089,0.0232421674408486,0.00186686577165634,0
"2",0.00249427687923518,0.00226478230872357,0.0085128922093542,0.00862876295875523,0.0105484069736755,0.0106456938079588,0
"3",0.00313921689733697,0.00310086373924521,0.0104487364090163,0.0122748842088805,0.014102922969384,0.00929989983697052,0
"4",0.0021174750043342,0.00202279360626498,0.0142468069524106,0.0157670121839046,0.017036822768385,0.0150541447078837,0
