"","Acc","Spe","Sen","AUC"
"1",0.0497194528898654,0.0450649446980201,0.074492657369509,0.0384681786042326
"2",0.0454492179990697,0.0564281294240235,0.0683102042611836,0.0378322688342867
"3",0.0323834326252986,0.0716692212815026,0.0410902433109138,0.0376133119614714
